coin,time,funding_rate,premium
BTC,2026-05-09 06:00:00.038000+00:00,1.25e-05,-0.0003020241
BTC,2026-05-09 07:00:00.036000+00:00,1.25e-05,-0.0003550557
BTC,2026-05-09 08:00:00.024000+00:00,7.6588e-06,-0.0004387295
BTC,2026-05-09 09:00:00.062000+00:00,1.25e-05,-0.0003981578
BTC,2026-05-09 10:00:00.026000+00:00,4.5403e-06,-0.0004636776
BTC,2026-05-09 11:00:00.050000+00:00,-3.576e-06,-0.0005286078
BTC,2026-05-09 12:00:00.059000+00:00,-4.6747e-06,-0.0005373977
BTC,2026-05-09 13:00:00+00:00,-5.512e-06,-0.0005440961
BTC,2026-05-09 14:00:00.040000+00:00,-5.498e-07,-0.0005043981
BTC,2026-05-09 15:00:00.053000+00:00,1.3741e-06,-0.0004890068
BTC,2026-05-09 16:00:00.017000+00:00,1.6485e-06,-0.0004868121
BTC,2026-05-09 17:00:00.001000+00:00,-7.3878e-06,-0.0005591028
BTC,2026-05-09 18:00:00.017000+00:00,-5.9184e-06,-0.0005473475
BTC,2026-05-09 19:00:00.018000+00:00,-6.6263e-06,-0.0005530105
BTC,2026-05-09 20:00:00.068000+00:00,-2.3483e-06,-0.0005187864
BTC,2026-05-09 21:00:00.051000+00:00,-5.6011e-06,-0.0005448091
BTC,2026-05-09 22:00:00.008000+00:00,-3.1322e-06,-0.0005250573
BTC,2026-05-09 23:00:00.025000+00:00,-8.5359e-06,-0.0005682869
BTC,2026-05-10 00:00:00.032000+00:00,-2.8119e-06,-0.0005224948
BTC,2026-05-10 01:00:00.048000+00:00,9.8312e-06,-0.0004213506
BTC,2026-05-10 02:00:00.005000+00:00,6.7765e-06,-0.0004457881
BTC,2026-05-10 03:00:00.065000+00:00,1.25e-05,-0.0003984046
BTC,2026-05-10 04:00:00.039000+00:00,1.25e-05,-0.0003886849
BTC,2026-05-10 05:00:00.002000+00:00,1.07694e-05,-0.0004138447
BTC,2026-05-10 06:00:00.045000+00:00,8.2464e-06,-0.0004340286
BTC,2026-05-10 07:00:00.044000+00:00,3.2515e-06,-0.0004739881
BTC,2026-05-10 08:00:00.015000+00:00,7.6449e-06,-0.0004388409
BTC,2026-05-10 09:00:00.013000+00:00,1.25e-05,-0.0003470788
BTC,2026-05-10 10:00:00.065000+00:00,1.25e-05,-0.0003226266
BTC,2026-05-10 11:00:00+00:00,1.25e-05,-0.0002965111
BTC,2026-05-10 12:00:00.050000+00:00,1.25e-05,-0.000262337
BTC,2026-05-10 13:00:00.020000+00:00,1.25e-05,-0.000274964
BTC,2026-05-10 14:00:00.012000+00:00,1.25e-05,-0.0002873779
BTC,2026-05-10 15:00:00.019000+00:00,1.25e-05,-0.0003333877
BTC,2026-05-10 16:00:00.019000+00:00,7.143e-06,-0.0004428562
BTC,2026-05-10 17:00:00.006000+00:00,-4.3195e-06,-0.0005345559
BTC,2026-05-10 18:00:00.007000+00:00,-2.526e-07,-0.0005020209
BTC,2026-05-10 19:00:00.038000+00:00,-1.44456e-05,-0.0006155651
BTC,2026-05-10 20:00:00.068000+00:00,-7.8364e-06,-0.0005626912
BTC,2026-05-10 21:00:00.002000+00:00,-9.8017e-06,-0.0005784137
BTC,2026-05-10 22:00:00.042000+00:00,-7.4146e-06,-0.0005593166
BTC,2026-05-10 23:00:00.083000+00:00,-7.0402e-06,-0.0005563212
BTC,2026-05-11 00:00:00.028000+00:00,-1.05134e-05,-0.0005841069
BTC,2026-05-11 01:00:00.001000+00:00,-3.1931e-06,-0.0005255451
BTC,2026-05-11 02:00:00.074000+00:00,1.23147e-05,-0.0004014827
BTC,2026-05-11 03:00:00.051000+00:00,1.14273e-05,-0.0004085815
BTC,2026-05-11 04:00:00.063000+00:00,1.25e-05,-0.0003629552
BTC,2026-05-11 05:00:00.064000+00:00,1.25e-05,-0.0002197618
BTC,2026-05-11 06:00:00.017000+00:00,1.25e-05,-0.0002592487
BTC,2026-05-11 07:00:00.034000+00:00,1.25e-05,-0.0002742886
BTC,2026-05-11 08:00:00.079000+00:00,1.25e-05,-0.0003007206
BTC,2026-05-11 09:00:00.051000+00:00,1.25e-05,-0.0003166211
BTC,2026-05-11 10:00:00.007000+00:00,1.25e-05,-0.0002749029
BTC,2026-05-11 11:00:00.059000+00:00,1.25e-05,-0.0003413522
BTC,2026-05-11 12:00:00.038000+00:00,1.25e-05,-0.0003498355
BTC,2026-05-11 13:00:00.052000+00:00,1.09212e-05,-0.0004126308
BTC,2026-05-11 14:00:00.014000+00:00,5.3955e-06,-0.0004568362
BTC,2026-05-11 15:00:00.033000+00:00,3.5367e-06,-0.0004717064
BTC,2026-05-11 16:00:00.025000+00:00,1.4768e-06,-0.0004881855
BTC,2026-05-11 17:00:00.005000+00:00,-7.9383e-06,-0.0005635066
BTC,2026-05-11 18:00:00.015000+00:00,-6.8107e-06,-0.0005544852
BTC,2026-05-11 19:00:00.033000+00:00,-1.71154e-05,-0.0006369234
BTC,2026-05-11 20:00:00.044000+00:00,-1.13319e-05,-0.0005906555
BTC,2026-05-11 21:00:00.034000+00:00,-1.01097e-05,-0.0005808774
BTC,2026-05-11 22:00:00.039000+00:00,-3.9111e-06,-0.0005312885
BTC,2026-05-11 23:00:00.005000+00:00,2.547e-07,-0.000497962
BTC,2026-05-12 00:00:00.040000+00:00,3.67e-07,-0.0004970641
BTC,2026-05-12 01:00:00.019000+00:00,-5.59e-07,-0.0005044717
BTC,2026-05-12 02:00:00.065000+00:00,8.4883e-06,-0.0004320937
BTC,2026-05-12 03:00:00.018000+00:00,1.25e-05,-0.0003996059
BTC,2026-05-12 04:00:00.027000+00:00,5.8877e-06,-0.0004528986
BTC,2026-05-12 05:00:00.020000+00:00,1.25e-05,-0.0003135807
BTC,2026-05-12 06:00:00.058000+00:00,1.25e-05,-0.0003300447
BTC,2026-05-12 07:00:00.008000+00:00,1.25e-05,-0.0003507178
BTC,2026-05-12 08:00:00.010000+00:00,1.25e-05,-0.0003846657
BTC,2026-05-12 09:00:00.005000+00:00,1.25e-05,-0.0003680409
BTC,2026-05-12 10:00:00.036000+00:00,9.3534e-06,-0.0004251728
BTC,2026-05-12 11:00:00.001000+00:00,9.6926e-06,-0.0004224588
BTC,2026-05-12 12:00:00.020000+00:00,1.13842e-05,-0.0004089266
BTC,2026-05-12 13:00:00.033000+00:00,1.25e-05,-0.0003779175
BTC,2026-05-12 14:00:00.005000+00:00,1.25e-05,-0.0003703888
BTC,2026-05-12 15:00:00.008000+00:00,7.3834e-06,-0.0004409328
BTC,2026-05-12 16:00:00.023000+00:00,7.724e-06,-0.0004382078
BTC,2026-05-12 17:00:00.037000+00:00,1.19116e-05,-0.0004047069
BTC,2026-05-12 18:00:00.037000+00:00,7.9866e-06,-0.0004361074
BTC,2026-05-12 19:00:00.061000+00:00,8.7734e-06,-0.0004298128
BTC,2026-05-12 20:00:00.021000+00:00,7.7228e-06,-0.0004382179
BTC,2026-05-12 21:00:00.063000+00:00,3.7511e-06,-0.0004699912
BTC,2026-05-12 22:00:00.054000+00:00,5.701e-06,-0.0004543924
BTC,2026-05-12 23:00:00.054000+00:00,6.0822e-06,-0.0004513421
BTC,2026-05-13 00:00:00.016000+00:00,1.901e-06,-0.000484792
BTC,2026-05-13 01:00:00.036000+00:00,3.8092e-06,-0.0004695262
BTC,2026-05-13 02:00:00.050000+00:00,3.7046e-06,-0.000470363
BTC,2026-05-13 03:00:00.058000+00:00,4.097e-06,-0.0004672239
BTC,2026-05-13 04:00:00.066000+00:00,1.25e-05,-0.000395719
BTC,2026-05-13 05:00:00.005000+00:00,1.25e-05,-0.0003652117
BTC,2026-05-13 06:00:00.016000+00:00,1.25e-05,-0.0003965941
BTC,2026-05-13 07:00:00.003000+00:00,2.6995e-06,-0.0004784036
BTC,2026-05-13 08:00:00.046000+00:00,2.7501e-06,-0.0004779994
BTC,2026-05-13 09:00:00.025000+00:00,1.05647e-05,-0.0004154823
BTC,2026-05-13 10:00:00.006000+00:00,1.08062e-05,-0.0004135502
BTC,2026-05-13 11:00:00.013000+00:00,2.3807e-06,-0.0004809545
BTC,2026-05-13 12:00:00.048000+00:00,-5.9884e-06,-0.0005479075
BTC,2026-05-13 13:00:00.052000+00:00,-5.6247e-06,-0.0005449977
BTC,2026-05-13 14:00:00.024000+00:00,-2.9943e-06,-0.000523954
BTC,2026-05-13 15:00:00.005000+00:00,1.05952e-05,-0.0004152386
BTC,2026-05-13 16:00:00.041000+00:00,1.01684e-05,-0.000418653
BTC,2026-05-13 17:00:00.031000+00:00,1.25e-05,-0.0002573455
BTC,2026-05-13 18:00:00.014000+00:00,1.25e-05,-0.0002554482
BTC,2026-05-13 19:00:00.037000+00:00,1.25e-05,-0.000326661
BTC,2026-05-13 20:00:00.043000+00:00,1.25e-05,-0.0003903477
BTC,2026-05-13 21:00:00.045000+00:00,1.25e-05,-0.0003950381
BTC,2026-05-13 22:00:00.004000+00:00,7.45e-07,-0.0004940398
BTC,2026-05-13 23:00:00.051000+00:00,9.6563e-06,-0.0004227494
BTC,2026-05-14 00:00:00.062000+00:00,8.6851e-06,-0.0004305195
BTC,2026-05-14 01:00:00.013000+00:00,1.11347e-05,-0.0004109222
BTC,2026-05-14 02:00:00.012000+00:00,6.977e-06,-0.0004441844
BTC,2026-05-14 03:00:00.011000+00:00,1.25e-05,-0.0003946325
BTC,2026-05-14 04:00:00.047000+00:00,-1.9439e-06,-0.0005155515
BTC,2026-05-14 05:00:00.013000+00:00,3.8674e-06,-0.0004690609
BTC,2026-05-14 06:00:00.014000+00:00,5.1534e-06,-0.0004587726
BTC,2026-05-14 07:00:00.043000+00:00,1.6045e-06,-0.0004871639
BTC,2026-05-14 08:00:00.035000+00:00,-3.1763e-06,-0.0005254105
BTC,2026-05-14 09:00:00.066000+00:00,4.484e-07,-0.0004964125
BTC,2026-05-14 10:00:00+00:00,6.1818e-06,-0.0004505454
BTC,2026-05-14 11:00:00.034000+00:00,1.67e-06,-0.0004866402
BTC,2026-05-14 12:00:00.001000+00:00,-1.32295e-05,-0.0006058361
BTC,2026-05-14 13:00:00.032000+00:00,2.7875e-06,-0.0004777002
BTC,2026-05-14 14:00:00.002000+00:00,5.5032e-06,-0.0004559741
BTC,2026-05-14 15:00:00.003000+00:00,1.25e-05,-0.000349678
BTC,2026-05-14 16:00:00.047000+00:00,9.097e-07,-0.0004927226
BTC,2026-05-14 17:00:00.043000+00:00,-1.07705e-05,-0.0005861639
BTC,2026-05-14 18:00:00.066000+00:00,-1.30133e-05,-0.0006041061
BTC,2026-05-14 19:00:00.050000+00:00,-1.04595e-05,-0.0005836759
BTC,2026-05-14 20:00:00.004000+00:00,-1.76938e-05,-0.00064155
BTC,2026-05-14 21:00:00.042000+00:00,-1.71239e-05,-0.0006369911
BTC,2026-05-14 22:00:00.026000+00:00,-8.724e-06,-0.0005697917
BTC,2026-05-14 23:00:00.062000+00:00,-2.223e-06,-0.0005177842
BTC,2026-05-15 00:00:00.071000+00:00,-1.16656e-05,-0.0005933245
BTC,2026-05-15 01:00:00.009000+00:00,-1.7085e-06,-0.0005136682
BTC,2026-05-15 02:00:00.030000+00:00,1.6748e-06,-0.0004866018
BTC,2026-05-15 03:00:00.043000+00:00,9.13e-07,-0.0004926963
BTC,2026-05-15 04:00:00.003000+00:00,3.6117e-06,-0.0004711065
BTC,2026-05-15 05:00:00.001000+00:00,-3.0418e-06,-0.0005243342
BTC,2026-05-15 06:00:00.044000+00:00,4.868e-06,-0.0004610563
BTC,2026-05-15 07:00:00.034000+00:00,5.1995e-06,-0.0004584038
BTC,2026-05-15 08:00:00.064000+00:00,6.0314e-06,-0.0004517487
BTC,2026-05-15 09:00:00.005000+00:00,1.9684e-06,-0.0004842524
BTC,2026-05-15 10:00:00.060000+00:00,-1.5214e-06,-0.0005121715
BTC,2026-05-15 11:00:00.038000+00:00,1.1098e-06,-0.000491122
BTC,2026-05-15 12:00:00.064000+00:00,5.9182e-06,-0.0004526542
BTC,2026-05-15 13:00:00.023000+00:00,-4.4227e-06,-0.0005353817
BTC,2026-05-15 14:00:00.006000+00:00,-4.626e-06,-0.0005370081
BTC,2026-05-15 15:00:00.044000+00:00,1.09929e-05,-0.0004120571
BTC,2026-05-15 16:00:00.007000+00:00,1.2419e-05,-0.0004006477
BTC,2026-05-15 17:00:00.060000+00:00,1.03105e-05,-0.0004175157
BTC,2026-05-15 18:00:00.019000+00:00,3.6121e-06,-0.0004711036
BTC,2026-05-15 19:00:00.018000+00:00,8.2589e-06,-0.0004339292
BTC,2026-05-15 20:00:00.015000+00:00,1.8629e-06,-0.0004850969
BTC,2026-05-15 21:00:00.028000+00:00,-3.4619e-06,-0.0005276949
BTC,2026-05-15 22:00:00.049000+00:00,-1.37826e-05,-0.0006102606
BTC,2026-05-15 23:00:00.060000+00:00,-1.16883e-05,-0.0005935061
BTC,2026-05-16 00:00:00.027000+00:00,-7.8744e-06,-0.0005629949
BTC,2026-05-16 01:00:00.021000+00:00,-4.9133e-06,-0.0005393061
BTC,2026-05-16 02:00:00.038000+00:00,-9.8897e-06,-0.0005791177
BTC,2026-05-16 03:00:00.011000+00:00,-8.912e-06,-0.0005712963
BTC,2026-05-16 04:00:00.008000+00:00,-6.7341e-06,-0.0005538727
BTC,2026-05-16 05:00:00.023000+00:00,-9.381e-06,-0.0005750477
BTC,2026-05-16 06:00:00.064000+00:00,-6.7382e-06,-0.0005539058
BTC,2026-05-16 07:00:00.006000+00:00,-1.33929e-05,-0.0006071432
BTC,2026-05-16 08:00:00.011000+00:00,-2.16245e-05,-0.0006729957
BTC,2026-05-16 09:00:00.078000+00:00,-2.06877e-05,-0.0006655016
BTC,2026-05-16 10:00:00.062000+00:00,-2.43061e-05,-0.0006944485
BTC,2026-05-16 11:00:00.002000+00:00,-2.28456e-05,-0.000682765
BTC,2026-05-16 12:00:00.005000+00:00,-1.95953e-05,-0.0006567627
BTC,2026-05-16 13:00:00.061000+00:00,-1.3076e-05,-0.0006046082
BTC,2026-05-16 14:00:00.057000+00:00,-9.6171e-06,-0.0005769368
BTC,2026-05-16 15:00:00.025000+00:00,-1.3189e-06,-0.0005105513
BTC,2026-05-16 16:00:00.094000+00:00,2.1944e-06,-0.0004824444
BTC,2026-05-16 17:00:00.048000+00:00,4.4934e-06,-0.0004640528
BTC,2026-05-16 18:00:00.018000+00:00,2.1793e-06,-0.0004825658
BTC,2026-05-16 19:00:00.075000+00:00,1.9731e-06,-0.000484215
BTC,2026-05-16 20:00:00.048000+00:00,5.9049e-06,-0.0004527606
BTC,2026-05-16 21:00:00.049000+00:00,3.817e-07,-0.0004969466
BTC,2026-05-16 22:00:00.029000+00:00,4.8083e-06,-0.0004615333
BTC,2026-05-16 23:00:00.023000+00:00,5.147e-06,-0.0004588239
BTC,2026-05-17 00:00:00.019000+00:00,-2.4795e-06,-0.0005198358
BTC,2026-05-17 01:00:00.017000+00:00,-5.01e-07,-0.0005040081
BTC,2026-05-17 02:00:00.062000+00:00,-1.79e-08,-0.0005001433
BTC,2026-05-17 03:00:00.038000+00:00,1.3011e-06,-0.0004895913
BTC,2026-05-17 04:00:00.049000+00:00,1.6434e-06,-0.0004868525
BTC,2026-05-17 05:00:00.018000+00:00,2.7262e-06,-0.0004781904
BTC,2026-05-17 06:00:00.056000+00:00,6.9489e-06,-0.0004444088
BTC,2026-05-17 07:00:00.051000+00:00,-5.5421e-06,-0.0005443368
BTC,2026-05-17 08:00:00.048000+00:00,1.4527e-06,-0.0004883782
BTC,2026-05-17 09:00:00.010000+00:00,-7.9861e-06,-0.000563889
BTC,2026-05-17 10:00:00.039000+00:00,1.874e-06,-0.0004850082
BTC,2026-05-17 11:00:00.016000+00:00,3.135e-06,-0.0004749203
BTC,2026-05-17 12:00:00.014000+00:00,-4.7477e-06,-0.0005379815
BTC,2026-05-17 13:00:00.031000+00:00,-3.801e-07,-0.0005030409
BTC,2026-05-17 14:00:00.058000+00:00,-6.0663e-06,-0.0005485305
BTC,2026-05-17 15:00:00.036000+00:00,1.9548e-06,-0.0004843613
BTC,2026-05-17 16:00:00.030000+00:00,2.2584e-06,-0.0004819327
BTC,2026-05-17 17:00:00.025000+00:00,2.9588e-06,-0.0004763292
BTC,2026-05-17 18:00:00.010000+00:00,-3.5823e-06,-0.0005286588
BTC,2026-05-17 19:00:00.032000+00:00,-3.456e-07,-0.0005027646
BTC,2026-05-17 20:00:00.020000+00:00,6.7532e-06,-0.0004459748
BTC,2026-05-17 21:00:00.040000+00:00,6.9539e-06,-0.000444369
BTC,2026-05-17 22:00:00.040000+00:00,7.7603e-06,-0.000437918
BTC,2026-05-17 23:00:00.035000+00:00,4.3331e-06,-0.0004653356
BTC,2026-05-18 00:00:00.029000+00:00,9.2206e-06,-0.0004262351
BTC,2026-05-18 01:00:00.063000+00:00,8.9834e-06,-0.0004281327
BTC,2026-05-18 02:00:00.013000+00:00,1.02363e-05,-0.0004181094
BTC,2026-05-18 03:00:00.036000+00:00,3.8911e-06,-0.000468871
BTC,2026-05-18 04:00:00.064000+00:00,3.8548e-06,-0.0004691618
BTC,2026-05-18 05:00:00.001000+00:00,6.8438e-06,-0.0004452496
BTC,2026-05-18 06:00:00.055000+00:00,4.6614e-06,-0.000462709
BTC,2026-05-18 07:00:00.056000+00:00,3.2605e-06,-0.0004739164
BTC,2026-05-18 08:00:00.006000+00:00,8.384e-06,-0.0004329278
BTC,2026-05-18 09:00:00.014000+00:00,4.1522e-06,-0.0004667824
BTC,2026-05-18 10:00:00.046000+00:00,8.8751e-06,-0.000428999
BTC,2026-05-18 11:00:00.036000+00:00,6.47e-06,-0.0004482398
BTC,2026-05-18 12:00:00.049000+00:00,5.4767e-06,-0.0004561866
BTC,2026-05-18 13:00:00.017000+00:00,6.1083e-06,-0.000451134
BTC,2026-05-18 14:00:00.012000+00:00,2.2459e-06,-0.0004820328
BTC,2026-05-18 15:00:00.010000+00:00,1.20047e-05,-0.0004039627
BTC,2026-05-18 16:00:00.018000+00:00,1.25e-05,-0.0003135439
BTC,2026-05-18 17:00:00.058000+00:00,1.25e-05,-0.0003123766
BTC,2026-05-18 18:00:00.004000+00:00,1.25e-05,-0.0003134152
BTC,2026-05-18 19:00:00.025000+00:00,1.25e-05,-0.0003399426
BTC,2026-05-18 20:00:00.028000+00:00,1.25e-05,-0.0003454014
BTC,2026-05-18 21:00:00.056000+00:00,1.25e-05,-0.0003080062
BTC,2026-05-18 22:00:00.030000+00:00,1.25e-05,-0.0003397811
BTC,2026-05-18 23:00:00.051000+00:00,1.25e-05,-0.0002329258
BTC,2026-05-19 00:00:00.076000+00:00,1.25e-05,-0.0002762929
BTC,2026-05-19 01:00:00.068000+00:00,1.25e-05,-0.0001905378
BTC,2026-05-19 02:00:00.015000+00:00,1.25e-05,-0.0002807936
BTC,2026-05-19 03:00:00.011000+00:00,1.25e-05,-0.0003272434
BTC,2026-05-19 04:00:00.005000+00:00,1.25e-05,-0.0002971129
BTC,2026-05-19 05:00:00.006000+00:00,1.25e-05,-0.0002395872
BTC,2026-05-19 06:00:00.005000+00:00,1.25e-05,-0.0002598969
BTC,2026-05-19 07:00:00.011000+00:00,1.25e-05,-0.0002621765
BTC,2026-05-19 08:00:00.002000+00:00,1.25e-05,-0.0003093491
BTC,2026-05-19 09:00:00.038000+00:00,1.25e-05,-0.0003332616
BTC,2026-05-19 10:00:00.119000+00:00,1.25e-05,-0.0003814328
BTC,2026-05-19 11:00:00.046000+00:00,1.25e-05,-0.0003226321
BTC,2026-05-19 12:00:00.006000+00:00,1.25e-05,-0.0003717187
BTC,2026-05-19 13:00:00.004000+00:00,1.25e-05,-0.000319572
BTC,2026-05-19 14:00:00.046000+00:00,1.25e-05,-0.0002925752
BTC,2026-05-19 15:00:00.024000+00:00,1.25e-05,-0.0002306641
BTC,2026-05-19 16:00:00.021000+00:00,1.25e-05,-0.0002119228
BTC,2026-05-19 17:00:00.012000+00:00,1.25e-05,-0.0002520456
BTC,2026-05-19 18:00:00.033000+00:00,1.25e-05,-0.0003141207
BTC,2026-05-19 19:00:00.016000+00:00,1.25e-05,-0.0003117769
BTC,2026-05-19 20:00:00.064000+00:00,1.25e-05,-0.0003380323
BTC,2026-05-19 21:00:00.051000+00:00,1.25e-05,-0.0003267019
BTC,2026-05-19 22:00:00.037000+00:00,1.25e-05,-0.0003522868
BTC,2026-05-19 23:00:00.001000+00:00,1.25e-05,-0.0003408397
BTC,2026-05-20 00:00:00.009000+00:00,1.25e-05,-0.0003258333
BTC,2026-05-20 01:00:00.030000+00:00,1.25e-05,-0.0003520212
BTC,2026-05-20 02:00:00.030000+00:00,1.25e-05,-0.000353528
BTC,2026-05-20 03:00:00.073000+00:00,1.25e-05,-0.000368643
BTC,2026-05-20 04:00:00.039000+00:00,1.25e-05,-0.0003856361
BTC,2026-05-20 05:00:00.020000+00:00,1.25e-05,-0.000342025
BTC,2026-05-20 06:00:00.034000+00:00,1.25e-05,-0.0003801438
BTC,2026-05-20 07:00:00.054000+00:00,1.25e-05,-0.0003547807
BTC,2026-05-20 08:00:00.081000+00:00,1.25e-05,-0.0003605263
BTC,2026-05-20 09:00:00.011000+00:00,1.25e-05,-0.0003722529
BTC,2026-05-20 10:00:00.027000+00:00,1.25e-05,-0.0003206209
BTC,2026-05-20 11:00:00.044000+00:00,1.25e-05,-0.0003766007
BTC,2026-05-20 12:00:00.039000+00:00,1.25e-05,-0.0003675444
BTC,2026-05-20 13:00:00.022000+00:00,1.25e-05,-0.0003025933
BTC,2026-05-20 14:00:00.022000+00:00,1.25e-05,-0.0002896728
BTC,2026-05-20 15:00:00.052000+00:00,1.25e-05,-0.0002052663
BTC,2026-05-20 16:00:00.041000+00:00,1.25e-05,-0.0001792497
BTC,2026-05-20 17:00:00.014000+00:00,1.25e-05,-0.0001511273
BTC,2026-05-20 18:00:00.030000+00:00,1.25e-05,-0.0001574381
BTC,2026-05-20 19:00:00.047000+00:00,1.25e-05,-0.0002098819
BTC,2026-05-20 20:00:00.014000+00:00,1.25e-05,-0.0002338966
BTC,2026-05-20 21:00:00.054000+00:00,1.25e-05,-0.0001723139
BTC,2026-05-20 22:00:00.084000+00:00,1.25e-05,-0.0001367344
BTC,2026-05-20 23:00:00.041000+00:00,1.25e-05,-0.0002418506
BTC,2026-05-21 00:00:00.086000+00:00,1.25e-05,-0.0002224766
BTC,2026-05-21 01:00:00+00:00,1.25e-05,-0.0001756679
BTC,2026-05-21 02:00:00.020000+00:00,1.25e-05,-0.0001521714
BTC,2026-05-21 03:00:00.062000+00:00,1.25e-05,-0.0001618132
BTC,2026-05-21 04:00:00.053000+00:00,1.25e-05,-0.0002016481
BTC,2026-05-21 05:00:00.042000+00:00,1.25e-05,-0.0002822211
BTC,2026-05-21 06:00:00.049000+00:00,1.25e-05,-0.0003563726
BTC,2026-05-21 07:00:00.047000+00:00,1.25e-05,-0.0003601477
BTC,2026-05-21 08:00:00.055000+00:00,8.3352e-06,-0.0004333182
BTC,2026-05-21 09:00:00.023000+00:00,8.7189e-06,-0.0004302491
BTC,2026-05-21 10:00:00.064000+00:00,1.23877e-05,-0.0004008982
BTC,2026-05-21 11:00:00.033000+00:00,1.25e-05,-0.0003995172
BTC,2026-05-21 12:00:00.034000+00:00,9.5863e-06,-0.0004233092
BTC,2026-05-21 13:00:00.045000+00:00,1.10729e-05,-0.0004114165
BTC,2026-05-21 14:00:00.050000+00:00,1.25e-05,-0.0003888666
BTC,2026-05-21 15:00:00.017000+00:00,1.25e-05,-0.0003989163
BTC,2026-05-21 16:00:00.025000+00:00,1.25e-05,-0.0003857559
BTC,2026-05-21 17:00:00+00:00,6.5216e-06,-0.0004478273
BTC,2026-05-21 18:00:00.024000+00:00,3.6573e-06,-0.0004707412
BTC,2026-05-21 19:00:00.021000+00:00,6.9793e-06,-0.0004441657
BTC,2026-05-21 20:00:00.036000+00:00,5.4444e-06,-0.0004564451
BTC,2026-05-21 21:00:00.011000+00:00,1.051e-07,-0.0004991592
BTC,2026-05-21 22:00:00.008000+00:00,1.14263e-05,-0.0004085894
BTC,2026-05-21 23:00:00.065000+00:00,8.3784e-06,-0.000432973
BTC,2026-05-22 00:00:00.060000+00:00,1.25e-05,-0.0003929775
BTC,2026-05-22 01:00:00.003000+00:00,1.25e-05,-0.0003888235
BTC,2026-05-22 02:00:00.021000+00:00,9.7543e-06,-0.0004219656
BTC,2026-05-22 03:00:00.022000+00:00,4.1607e-06,-0.0004667143
BTC,2026-05-22 04:00:00.017000+00:00,4.5102e-06,-0.0004639184
BTC,2026-05-22 05:00:00.023000+00:00,4.351e-07,-0.0004965191
BTC,2026-05-22 06:00:00.051000+00:00,7.5861e-06,-0.0004393116
BTC,2026-05-22 07:00:00.006000+00:00,1.233e-07,-0.0004990137
BTC,2026-05-22 08:00:00.011000+00:00,-6.626e-07,-0.0005053006
BTC,2026-05-22 09:00:00.045000+00:00,8.5922e-06,-0.0004312627
BTC,2026-05-22 10:00:00.026000+00:00,7.7404e-06,-0.0004380765
BTC,2026-05-22 11:00:00.051000+00:00,1.25e-05,-0.0003723287
BTC,2026-05-22 12:00:00.027000+00:00,5.5984e-06,-0.0004552127
BTC,2026-05-22 13:00:00.050000+00:00,1.25e-05,-0.0003984292
BTC,2026-05-22 14:00:00.017000+00:00,1.20482e-05,-0.0004036141
BTC,2026-05-22 15:00:00.066000+00:00,1.25e-05,-0.0003970314
BTC,2026-05-22 16:00:00.062000+00:00,1.25e-05,-0.0003729086
BTC,2026-05-22 17:00:00.029000+00:00,1.25e-05,-0.0003474246
BTC,2026-05-22 18:00:00.016000+00:00,1.25e-05,-0.0003414353
BTC,2026-05-22 19:00:00.007000+00:00,1.25e-05,-0.0002801907
BTC,2026-05-22 20:00:00.011000+00:00,2.1655e-06,-0.0004826761
BTC,2026-05-22 21:00:00.002000+00:00,7.28e-06,-0.0004417597
BTC,2026-05-22 22:00:00+00:00,5.9325e-06,-0.0004525399
BTC,2026-05-22 23:00:00.031000+00:00,3.502e-06,-0.0004719837
BTC,2026-05-23 00:00:00.006000+00:00,5.0002e-06,-0.0004599984
BTC,2026-05-23 01:00:00.002000+00:00,2.0787e-06,-0.0004833701
BTC,2026-05-23 02:00:00.041000+00:00,5.7291e-06,-0.0004541676
BTC,2026-05-23 03:00:00.019000+00:00,7.7506e-06,-0.0004379952
BTC,2026-05-23 04:00:00.053000+00:00,3.6089e-06,-0.0004711291
BTC,2026-05-23 05:00:00.048000+00:00,6.903e-07,-0.0004944774
BTC,2026-05-23 06:00:00.036000+00:00,-1.6118e-06,-0.0005128948
BTC,2026-05-23 07:00:00.066000+00:00,-2.1594e-06,-0.0005172752
BTC,2026-05-23 08:00:00.034000+00:00,-9.1124e-06,-0.0005728996
BTC,2026-05-23 09:00:00.067000+00:00,-2.08867e-05,-0.0006670939
BTC,2026-05-23 10:00:00.023000+00:00,-5.596e-06,-0.0005447677
BTC,2026-05-23 11:00:00.030000+00:00,-8.0568e-06,-0.0005644542
BTC,2026-05-23 12:00:00.039000+00:00,-9.846e-07,-0.0005078767
BTC,2026-05-23 13:00:00.035000+00:00,-4.5324e-06,-0.0005362593
BTC,2026-05-23 14:00:00.062000+00:00,-9.5338e-06,-0.0005762708
BTC,2026-05-23 15:00:00.004000+00:00,-7.6614e-06,-0.0005612911
BTC,2026-05-23 16:00:00.017000+00:00,-8.868e-06,-0.0005709438
BTC,2026-05-23 17:00:00.014000+00:00,-4.5889e-06,-0.0005367113
BTC,2026-05-23 18:00:00.068000+00:00,-1.1941e-05,-0.0005955278
BTC,2026-05-23 19:00:00.020000+00:00,-6.8243e-06,-0.0005545943
BTC,2026-05-23 20:00:00.058000+00:00,-1.2971e-06,-0.0005103771
BTC,2026-05-23 21:00:00.077000+00:00,1.01237e-05,-0.0004190103
